source_table,id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at,title,course_code,assessment_type,max_score,weight_pct,date_assigned,scheduled_date,hall,status,template_key,instructor_id,session_id,timestamp,name,description,department_id,doctor_id,drive_link,weekly_schedule,credits,passing_score,parent_course_id,tier_level,is_elective,has_practical,assessment_blueprint,faculty_id,device_name,mac_address,api_key,location,last_seen,is_active,email,phone_number,specialization,office_hours,bio,appointment_link,course_id,enrolled_at,academic_year_snapshot,is_current,semester_snapshot,final_percentage,result,attendance_exception,total_years,semesters_per_year,assessment_id,raw_score,instructor_remarks,is_flagged,is_absent,created_by_doctor_id,grade_type,score,university_id,is_claimed,action_type,path,details_json,start_time,end_time,rfid_uid,current_semester,academic_status,id_card_image_url,approval_status,emergency_contact_phone,personal_email,is_blacklisted,blacklist_reason,rejection_reason,rejected_at,rejected_by_id,approved_at,approved_by_id,user_id,user_email,user_role,user_name,user_avatar,priority,target_model,target_id,ip_address,is_locked,academic_year_start,academic_year_end,log_retention_days,current_year_start,system_logo_url,capability_name,granted_by,expires_at,password_hash,academic_password_hash,role,last_login,profile_image_url,token,target,token_type,is_used
attendance,1064.0,65.0,,,,,,,,,,,,,,,,,,,,late,,5.0,82,2025-10-15T12:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1065.0,119.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1066.0,125.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1067.0,155.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1068.0,185.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1069.0,209.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1070.0,217.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1071.0,218.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1072.0,253.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1073.0,262.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1074.0,307.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1075.0,334.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1076.0,356.0,,,,,,,,,,,,,,,,,,,,present,,5.0,82,2025-10-15T12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1077.0,362.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,82,2025-10-15T12:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1078.0,65.0,,,,,,,,,,,,,,,,,,,,late,,5.0,83,2025-10-22T08:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1079.0,119.0,,,,,,,,,,,,,,,,,,,,late,,5.0,83,2025-10-22T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1080.0,125.0,,,,,,,,,,,,,,,,,,,,late,,5.0,83,2025-10-22T08:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1081.0,152.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,83,2025-10-22T08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1082.0,155.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1083.0,162.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1084.0,185.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1085.0,209.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1086.0,217.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1087.0,218.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1088.0,253.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1089.0,307.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1090.0,334.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,83,2025-10-22T08:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1091.0,356.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1092.0,362.0,,,,,,,,,,,,,,,,,,,,present,,5.0,83,2025-10-22T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1093.0,65.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1094.0,119.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1095.0,125.0,,,,,,,,,,,,,,,,,,,,late,,5.0,84,2025-10-29T08:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1096.0,152.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1097.0,155.0,,,,,,,,,,,,,,,,,,,,late,,5.0,84,2025-10-29T08:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1098.0,162.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1099.0,185.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1100.0,209.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1101.0,217.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1102.0,253.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1103.0,262.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1104.0,307.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1105.0,334.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,84,2025-10-29T08:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1106.0,356.0,,,,,,,,,,,,,,,,,,,,present,,5.0,84,2025-10-29T08:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1107.0,362.0,,,,,,,,,,,,,,,,,,,,late,,5.0,84,2025-10-29T08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1108.0,65.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1109.0,119.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1110.0,125.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1111.0,152.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1112.0,155.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1113.0,162.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1114.0,185.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1115.0,209.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,85,2025-11-05T08:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1116.0,217.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1117.0,218.0,,,,,,,,,,,,,,,,,,,,late,,5.0,85,2025-11-05T08:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1118.0,262.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1119.0,334.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1120.0,356.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1121.0,362.0,,,,,,,,,,,,,,,,,,,,present,,5.0,85,2025-11-05T08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1122.0,65.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1123.0,119.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1124.0,125.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1125.0,152.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1126.0,155.0,,,,,,,,,,,,,,,,,,,,late,,5.0,86,2025-11-12T10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1127.0,162.0,,,,,,,,,,,,,,,,,,,,late,,5.0,86,2025-11-12T10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1128.0,185.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1129.0,217.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1130.0,218.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1131.0,262.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1132.0,307.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1133.0,334.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1134.0,356.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1135.0,362.0,,,,,,,,,,,,,,,,,,,,present,,5.0,86,2025-11-12T10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1136.0,11.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1137.0,15.0,,,,,,,,,,,,,,,,,,,,late,,15.0,87,2025-10-01T12:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1138.0,43.0,,,,,,,,,,,,,,,,,,,,late,,15.0,87,2025-10-01T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1139.0,59.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1140.0,65.0,,,,,,,,,,,,,,,,,,,,absent,,15.0,87,2025-10-01T12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1141.0,93.0,,,,,,,,,,,,,,,,,,,,absent,,15.0,87,2025-10-01T12:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1142.0,119.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1143.0,152.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1144.0,253.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1145.0,259.0,,,,,,,,,,,,,,,,,,,,absent,,15.0,87,2025-10-01T12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1146.0,260.0,,,,,,,,,,,,,,,,,,,,late,,15.0,87,2025-10-01T12:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1147.0,307.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1148.0,347.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1149.0,356.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1150.0,379.0,,,,,,,,,,,,,,,,,,,,present,,15.0,87,2025-10-01T12:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1151.0,11.0,,,,,,,,,,,,,,,,,,,,present,,15.0,88,2025-10-08T10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1152.0,15.0,,,,,,,,,,,,,,,,,,,,late,,15.0,88,2025-10-08T10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1153.0,43.0,,,,,,,,,,,,,,,,,,,,present,,15.0,88,2025-10-08T10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,1154.0,59.0,,,,,,,,,,,,,,,,,,,,late,,15.0,88,2025-10-08T10:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
